Dataset,Optimizer,Topology,Emigration,ChoiceEmi,ChoiceImm,NumberEmiImm,IntervalEmiImm,ObjfName,k,ExecutionTime,SSE
wine,MFO_mpi,NETA,CLONE,WORST,RANDOM,2,4,SSE,3,12.61,42.76
wine,MFO_mpi,NETA,CLONE,WORST,RANDOM,2,6,SSE,3,12.65,40.54
wine,MFO_mpi,NETA,CLONE,WORST,RANDOM,2,8,SSE,3,12.29,41.98
wine,MFO_mpi,NETA,CLONE,WORST,RANDOM,2,10,SSE,3,12.72,39.81
wine,MFO_mpi,NETA,CLONE,WORST,RANDOM,3,1,SSE,3,13.06,42.55
wine,MFO_mpi,NETA,CLONE,WORST,RANDOM,3,2,SSE,3,13.02,41.77
wine,MFO_mpi,NETA,CLONE,WORST,RANDOM,3,4,SSE,3,13.25,40.92
wine,MFO_mpi,NETA,CLONE,WORST,RANDOM,3,6,SSE,3,12.66,40.22
wine,MFO_mpi,NETA,CLONE,WORST,RANDOM,3,8,SSE,3,12.79,40.61
wine,MFO_mpi,NETA,CLONE,WORST,RANDOM,3,10,SSE,3,12.61,40.14
wine,MFO_mpi,NETA,CLONE,WORST,RANDOM,4,1,SSE,3,13.61,43.13
wine,MFO_mpi,NETA,CLONE,WORST,RANDOM,4,2,SSE,3,13.9,40.8
wine,MFO_mpi,NETA,CLONE,WORST,RANDOM,4,4,SSE,3,12.88,38.14
wine,MFO_mpi,NETA,CLONE,WORST,RANDOM,4,6,SSE,3,13.05,41.65
wine,MFO_mpi,NETA,CLONE,WORST,RANDOM,4,8,SSE,3,12.72,42.22
wine,MFO_mpi,NETA,CLONE,WORST,RANDOM,4,10,SSE,3,12.72,44.6
wine,MFO_mpi,NETA,CLONE,WORST,RANDOM,5,1,SSE,3,12.84,43.6
wine,MFO_mpi,NETA,CLONE,WORST,RANDOM,5,2,SSE,3,12.48,41.65
wine,MFO_mpi,NETA,CLONE,WORST,RANDOM,5,4,SSE,3,12.62,43.11
wine,MFO_mpi,NETA,CLONE,WORST,RANDOM,5,6,SSE,3,12.4,39.24
wine,MFO_mpi,NETA,CLONE,WORST,RANDOM,5,8,SSE,3,12.62,42.42
wine,MFO_mpi,NETA,CLONE,WORST,RANDOM,5,10,SSE,3,12.87,43.1
wine,MFO_mpi,NETB,CLONE,WORST,BEST,1,1,SSE,3,13.17,41.53
wine,MFO_mpi,NETB,CLONE,WORST,BEST,1,2,SSE,3,13.04,37.46
wine,MFO_mpi,NETB,CLONE,WORST,BEST,1,4,SSE,3,13.44,39.29
wine,MFO_mpi,NETB,CLONE,WORST,BEST,1,6,SSE,3,12.95,40.65
wine,MFO_mpi,NETB,CLONE,WORST,BEST,1,8,SSE,3,12.85,39.18
wine,MFO_mpi,NETB,CLONE,WORST,BEST,1,10,SSE,3,12.7,41.58
wine,MFO_mpi,NETB,CLONE,WORST,BEST,2,1,SSE,3,12.69,40.53
wine,MFO_mpi,NETB,CLONE,WORST,BEST,2,2,SSE,3,12.85,39.38
wine,MFO_mpi,NETB,CLONE,WORST,BEST,2,4,SSE,3,12.92,40.29
wine,MFO_mpi,NETB,CLONE,WORST,BEST,2,6,SSE,3,13.03,40.98
wine,MFO_mpi,NETB,CLONE,WORST,BEST,2,8,SSE,3,12.96,39.93
wine,MFO_mpi,NETB,CLONE,WORST,BEST,2,10,SSE,3,12.67,40.47
wine,MFO_mpi,NETB,CLONE,WORST,BEST,3,1,SSE,3,13.22,36.53
wine,MFO_mpi,NETB,CLONE,WORST,BEST,3,2,SSE,3,12.47,41.88
wine,MFO_mpi,NETB,CLONE,WORST,BEST,3,4,SSE,3,12.86,38.93
wine,MFO_mpi,NETB,CLONE,WORST,BEST,3,6,SSE,3,12.49,39.33
wine,MFO_mpi,NETB,CLONE,WORST,BEST,3,8,SSE,3,12.87,40.08
wine,MFO_mpi,NETB,CLONE,WORST,BEST,3,10,SSE,3,12.87,39.14
wine,MFO_mpi,NETB,CLONE,WORST,BEST,4,1,SSE,3,12.56,45.94
wine,MFO_mpi,NETB,CLONE,WORST,BEST,4,2,SSE,3,13.08,40.96
wine,MFO_mpi,NETB,CLONE,WORST,BEST,4,4,SSE,3,12.63,42.95
wine,MFO_mpi,NETB,CLONE,WORST,BEST,4,6,SSE,3,12.75,40.33
wine,MFO_mpi,NETB,CLONE,WORST,BEST,4,8,SSE,3,12.95,39.94
wine,MFO_mpi,NETB,CLONE,WORST,BEST,4,10,SSE,3,13.16,40.06
wine,MFO_mpi,NETB,CLONE,WORST,BEST,5,1,SSE,3,12.44,37.59
wine,MFO_mpi,NETB,CLONE,WORST,BEST,5,2,SSE,3,13.34,40.01
wine,MFO_mpi,NETB,CLONE,WORST,BEST,5,4,SSE,3,12.75,40.0
wine,MFO_mpi,NETB,CLONE,WORST,BEST,5,6,SSE,3,13.23,40.19
wine,MFO_mpi,NETB,CLONE,WORST,BEST,5,8,SSE,3,12.66,41.13
wine,MFO_mpi,NETB,CLONE,WORST,BEST,5,10,SSE,3,12.84,41.08
wine,MFO_mpi,TORUS,CLONE,BEST,BEST,1,1,SSE,3,13.95,42.07
wine,MFO_mpi,TORUS,CLONE,BEST,BEST,1,2,SSE,3,12.53,42.16
wine,MFO_mpi,TORUS,CLONE,BEST,BEST,1,4,SSE,3,13.4,46.6
wine,MFO_mpi,TORUS,CLONE,BEST,BEST,1,6,SSE,3,12.84,38.73
wine,MFO_mpi,TORUS,CLONE,BEST,BEST,1,8,SSE,3,12.72,39.84
wine,MFO_mpi,TORUS,CLONE,BEST,BEST,1,10,SSE,3,12.85,42.68
wine,MFO_mpi,TORUS,CLONE,BEST,BEST,2,1,SSE,3,14.02,44.28
wine,MFO_mpi,TORUS,CLONE,BEST,BEST,2,2,SSE,3,13.33,41.33
wine,MFO_mpi,TORUS,CLONE,BEST,BEST,2,4,SSE,3,12.92,38.2
wine,MFO_mpi,TORUS,CLONE,BEST,BEST,2,6,SSE,3,12.55,41.38
wine,MFO_mpi,TORUS,CLONE,BEST,BEST,2,8,SSE,3,13.21,38.25
wine,MFO_mpi,TORUS,CLONE,BEST,BEST,2,10,SSE,3,12.87,40.85
wine,MFO_mpi,TORUS,CLONE,BEST,BEST,3,1,SSE,3,12.41,43.49
wine,MFO_mpi,TORUS,CLONE,BEST,BEST,3,2,SSE,3,12.96,39.81
wine,MFO_mpi,TORUS,CLONE,BEST,BEST,3,4,SSE,3,13.02,38.87
wine,MFO_mpi,TORUS,CLONE,BEST,BEST,3,6,SSE,3,12.93,39.31
wine,MFO_mpi,TORUS,CLONE,BEST,BEST,3,8,SSE,3,12.73,38.55
wine,MFO_mpi,TORUS,CLONE,BEST,BEST,3,10,SSE,3,13.56,40.75
wine,MFO_mpi,TORUS,CLONE,BEST,BEST,4,1,SSE,3,12.83,41.43
wine,MFO_mpi,TORUS,CLONE,BEST,BEST,4,2,SSE,3,13.22,42.62
wine,MFO_mpi,TORUS,CLONE,BEST,BEST,4,4,SSE,3,12.51,39.4
wine,MFO_mpi,TORUS,CLONE,BEST,BEST,4,6,SSE,3,12.31,37.86
wine,MFO_mpi,TORUS,CLONE,BEST,BEST,4,8,SSE,3,12.88,39.53
wine,MFO_mpi,TORUS,CLONE,BEST,BEST,4,10,SSE,3,12.57,39.21
wine,MFO_mpi,TORUS,CLONE,BEST,BEST,5,1,SSE,3,12.54,37.95
wine,MFO_mpi,TORUS,CLONE,BEST,BEST,5,2,SSE,3,12.97,45.02
wine,MFO_mpi,TORUS,CLONE,BEST,BEST,5,4,SSE,3,13.27,40.22
wine,MFO_mpi,TORUS,CLONE,BEST,BEST,5,6,SSE,3,12.76,38.7
wine,MFO_mpi,TORUS,CLONE,BEST,BEST,5,8,SSE,3,12.61,41.77
wine,MFO_mpi,TORUS,CLONE,BEST,BEST,5,10,SSE,3,13.27,38.89
wine,MFO_mpi,GRAPH,CLONE,WORST,WORST,1,1,SSE,3,13.21,42.65
wine,MFO_mpi,GRAPH,CLONE,WORST,WORST,1,2,SSE,3,13.06,41.95
wine,MFO_mpi,GRAPH,CLONE,WORST,WORST,1,4,SSE,3,13.44,45.33
wine,MFO_mpi,GRAPH,CLONE,WORST,WORST,1,6,SSE,3,12.86,46.61
wine,MFO_mpi,GRAPH,CLONE,WORST,WORST,1,8,SSE,3,13.22,41.99
wine,MFO_mpi,GRAPH,CLONE,WORST,WORST,1,10,SSE,3,14.21,44.09
wine,MFO_mpi,GRAPH,CLONE,WORST,WORST,2,1,SSE,3,12.91,46.65
wine,MFO_mpi,GRAPH,CLONE,WORST,WORST,2,2,SSE,3,13.27,43.0
wine,MFO_mpi,GRAPH,CLONE,WORST,WORST,2,4,SSE,3,13.28,41.83
wine,MFO_mpi,GRAPH,CLONE,WORST,WORST,2,6,SSE,3,13.09,45.56
wine,MFO_mpi,GRAPH,CLONE,WORST,WORST,2,8,SSE,3,13.75,45.79
wine,MFO_mpi,GRAPH,CLONE,WORST,WORST,2,10,SSE,3,13.51,43.7
wine,MFO_mpi,GRAPH,CLONE,WORST,WORST,3,1,SSE,3,13.55,47.14
wine,MFO_mpi,GRAPH,CLONE,WORST,WORST,3,2,SSE,3,13.15,44.68
wine,MFO_mpi,GRAPH,CLONE,WORST,WORST,3,4,SSE,3,13.19,43.88
wine,MFO_mpi,GRAPH,CLONE,WORST,WORST,3,6,SSE,3,13.35,41.47
wine,MFO_mpi,GRAPH,CLONE,WORST,WORST,3,8,SSE,3,13.52,44.2
wine,MFO_mpi,GRAPH,CLONE,WORST,WORST,3,10,SSE,3,13.52,43.78
wine,MFO_mpi,GRAPH,CLONE,WORST,WORST,4,1,SSE,3,14.03,48.79
wine,MFO_mpi,GRAPH,CLONE,WORST,WORST,4,2,SSE,3,13.17,45.3
wine,MFO_mpi,GRAPH,CLONE,WORST,WORST,4,4,SSE,3,13.22,44.5
wine,MFO_mpi,GRAPH,CLONE,WORST,WORST,4,6,SSE,3,13.28,42.19
wine,MFO_mpi,GRAPH,CLONE,WORST,WORST,4,8,SSE,3,13.03,41.13
wine,MFO_mpi,GRAPH,CLONE,WORST,WORST,4,10,SSE,3,13.17,42.47
wine,MFO_mpi,GRAPH,CLONE,WORST,WORST,5,1,SSE,3,13.15,43.73
wine,MFO_mpi,GRAPH,CLONE,WORST,WORST,5,2,SSE,3,13.8,46.78
wine,MFO_mpi,GRAPH,CLONE,WORST,WORST,5,4,SSE,3,13.2,41.18
wine,MFO_mpi,GRAPH,CLONE,WORST,WORST,5,6,SSE,3,13.12,41.98
wine,MFO_mpi,GRAPH,CLONE,WORST,WORST,5,8,SSE,3,12.88,42.88
wine,MFO_mpi,GRAPH,CLONE,WORST,WORST,5,10,SSE,3,13.34,44.42
wine,MFO_mpi,SAME,REMOVE,WORST,WORST,1,1,SSE,3,10.01,42.53
wine,MFO_mpi,SAME,REMOVE,WORST,WORST,1,2,SSE,3,9.57,42.99
wine,MFO_mpi,SAME,REMOVE,WORST,WORST,1,4,SSE,3,9.96,42.85
wine,MFO_mpi,SAME,REMOVE,WORST,WORST,1,6,SSE,3,11.17,46.63
wine,MFO_mpi,SAME,REMOVE,WORST,WORST,1,8,SSE,3,9.69,45.78
wine,MFO_mpi,SAME,REMOVE,WORST,WORST,1,10,SSE,3,10.79,43.21
wine,MFO_mpi,SAME,REMOVE,WORST,WORST,2,1,SSE,3,7.87,44.84
wine,MFO_mpi,SAME,REMOVE,WORST,WORST,2,2,SSE,3,9.23,43.19
wine,MFO_mpi,SAME,REMOVE,WORST,WORST,2,4,SSE,3,9.45,45.02
wine,MFO_mpi,SAME,REMOVE,WORST,WORST,2,6,SSE,3,11.23,43.11
wine,MFO_mpi,SAME,REMOVE,WORST,WORST,2,8,SSE,3,11.78,45.18
wine,MFO_mpi,SAME,REMOVE,WORST,WORST,2,10,SSE,3,11.21,43.16
wine,MFO_mpi,SAME,REMOVE,WORST,WORST,3,1,SSE,3,11.13,43.19
wine,MFO_mpi,SAME,REMOVE,WORST,WORST,3,2,SSE,3,9.39,46.58
wine,MFO_mpi,SAME,REMOVE,WORST,WORST,3,4,SSE,3,12.17,45.35
wine,MFO_mpi,SAME,REMOVE,WORST,WORST,3,6,SSE,3,10.05,44.98
wine,MFO_mpi,SAME,REMOVE,WORST,WORST,3,8,SSE,3,10.22,42.9
wine,MFO_mpi,SAME,REMOVE,WORST,WORST,3,10,SSE,3,10.18,43.24
wine,MFO_mpi,SAME,REMOVE,WORST,WORST,4,1,SSE,3,10.23,40.94
wine,MFO_mpi,SAME,REMOVE,WORST,WORST,4,2,SSE,3,8.33,42.6
wine,MFO_mpi,SAME,REMOVE,WORST,WORST,4,4,SSE,3,9.71,43.56
wine,MFO_mpi,SAME,REMOVE,WORST,WORST,4,6,SSE,3,10.59,43.74
wine,MFO_mpi,SAME,REMOVE,WORST,WORST,4,8,SSE,3,10.13,41.58
wine,MFO_mpi,SAME,REMOVE,WORST,WORST,4,10,SSE,3,11.54,43.65
wine,MFO_mpi,SAME,REMOVE,WORST,WORST,5,1,SSE,3,9.77,40.91
wine,MFO_mpi,SAME,REMOVE,WORST,WORST,5,2,SSE,3,9.67,44.71
wine,MFO_mpi,SAME,REMOVE,WORST,WORST,5,4,SSE,3,9.46,42.21
wine,MFO_mpi,SAME,REMOVE,WORST,WORST,5,6,SSE,3,10.41,44.51
wine,MFO_mpi,SAME,REMOVE,WORST,WORST,5,8,SSE,3,8.82,42.58
wine,MFO_mpi,SAME,REMOVE,WORST,WORST,5,10,SSE,3,9.89,44.19
wine,MFO_mpi,GOODBAD,REMOVE,WORST,RANDOM,1,1,SSE,3,10.36,44.98
wine,MFO_mpi,GOODBAD,REMOVE,WORST,RANDOM,1,2,SSE,3,8.71,45.16
wine,MFO_mpi,GOODBAD,REMOVE,WORST,RANDOM,1,4,SSE,3,11.09,45.99
wine,MFO_mpi,GOODBAD,REMOVE,WORST,RANDOM,1,6,SSE,3,11.34,42.28
wine,MFO_mpi,GOODBAD,REMOVE,WORST,RANDOM,1,8,SSE,3,10.72,43.16
wine,MFO_mpi,GOODBAD,REMOVE,WORST,RANDOM,1,10,SSE,3,10.0,43.82
wine,MFO_mpi,GOODBAD,REMOVE,WORST,RANDOM,2,1,SSE,3,10.24,42.9
wine,MFO_mpi,GOODBAD,REMOVE,WORST,RANDOM,2,2,SSE,3,9.62,44.68
wine,MFO_mpi,GOODBAD,REMOVE,WORST,RANDOM,2,4,SSE,3,9.3,44.97
wine,MFO_mpi,GOODBAD,REMOVE,WORST,RANDOM,2,6,SSE,3,9.19,45.19
wine,MFO_mpi,GOODBAD,REMOVE,WORST,RANDOM,2,8,SSE,3,8.69,44.49
wine,MFO_mpi,GOODBAD,REMOVE,WORST,RANDOM,2,10,SSE,3,8.0,43.44
wine,MFO_mpi,GOODBAD,REMOVE,WORST,RANDOM,3,1,SSE,3,10.54,47.22
wine,MFO_mpi,GOODBAD,REMOVE,WORST,RANDOM,3,2,SSE,3,9.92,46.71
wine,MFO_mpi,GOODBAD,REMOVE,WORST,RANDOM,3,4,SSE,3,9.97,44.32
wine,MFO_mpi,GOODBAD,REMOVE,WORST,RANDOM,3,6,SSE,3,9.34,44.86
wine,MFO_mpi,GOODBAD,REMOVE,WORST,RANDOM,3,8,SSE,3,8.11,43.99
wine,MFO_mpi,GOODBAD,REMOVE,WORST,RANDOM,3,10,SSE,3,10.55,45.42
wine,MFO_mpi,GOODBAD,REMOVE,WORST,RANDOM,4,1,SSE,3,10.06,44.31
wine,MFO_mpi,GOODBAD,REMOVE,WORST,RANDOM,4,2,SSE,3,11.42,43.09
wine,MFO_mpi,GOODBAD,REMOVE,WORST,RANDOM,4,4,SSE,3,10.76,45.38
wine,MFO_mpi,GOODBAD,REMOVE,WORST,RANDOM,4,6,SSE,3,9.99,43.72
wine,MFO_mpi,GOODBAD,REMOVE,WORST,RANDOM,4,8,SSE,3,10.11,44.67
wine,MFO_mpi,GOODBAD,REMOVE,WORST,RANDOM,4,10,SSE,3,9.57,43.01
wine,MFO_mpi,GOODBAD,REMOVE,WORST,RANDOM,5,1,SSE,3,9.61,43.04
wine,MFO_mpi,GOODBAD,REMOVE,WORST,RANDOM,5,2,SSE,3,9.68,45.51
wine,MFO_mpi,GOODBAD,REMOVE,WORST,RANDOM,5,4,SSE,3,10.4,43.39
wine,MFO_mpi,GOODBAD,REMOVE,WORST,RANDOM,5,6,SSE,3,8.63,44.32
wine,MFO_mpi,GOODBAD,REMOVE,WORST,RANDOM,5,8,SSE,3,8.86,46.36
wine,MFO_mpi,GOODBAD,REMOVE,WORST,RANDOM,5,10,SSE,3,7.33,42.81
wine,MFO_mpi,RAND,REMOVE,WORST,WORST,1,1,SSE,3,10.22,43.25
wine,MFO_mpi,RAND,REMOVE,WORST,WORST,1,2,SSE,3,9.65,42.57
wine,MFO_mpi,RAND,REMOVE,WORST,WORST,1,4,SSE,3,8.44,42.68
wine,MFO_mpi,RAND,REMOVE,WORST,WORST,1,6,SSE,3,8.17,42.12
wine,MFO_mpi,RAND,REMOVE,WORST,WORST,1,8,SSE,3,8.35,43.42
wine,MFO_mpi,RAND,REMOVE,WORST,WORST,1,10,SSE,3,10.24,43.8
wine,MFO_mpi,RAND,REMOVE,WORST,WORST,2,1,SSE,3,8.57,42.85
wine,MFO_mpi,RAND,REMOVE,WORST,WORST,2,2,SSE,3,10.34,44.13
wine,MFO_mpi,RAND,REMOVE,WORST,WORST,2,4,SSE,3,10.12,43.63
wine,MFO_mpi,RAND,REMOVE,WORST,WORST,2,6,SSE,3,10.77,43.87
wine,MFO_mpi,RAND,REMOVE,WORST,WORST,2,8,SSE,3,8.44,43.86
wine,MFO_mpi,RAND,REMOVE,WORST,WORST,2,10,SSE,3,9.75,45.92
wine,MFO_mpi,RAND,REMOVE,WORST,WORST,3,1,SSE,3,9.53,44.46
wine,MFO_mpi,RAND,REMOVE,WORST,WORST,3,2,SSE,3,7.84,44.84
wine,MFO_mpi,RAND,REMOVE,WORST,WORST,3,4,SSE,3,10.7,43.21
wine,MFO_mpi,RAND,REMOVE,WORST,WORST,3,6,SSE,3,10.47,42.44
wine,MFO_mpi,RAND,REMOVE,WORST,WORST,3,8,SSE,3,8.81,46.36
wine,MFO_mpi,RAND,REMOVE,WORST,WORST,3,10,SSE,3,9.31,43.31
wine,MFO_mpi,RAND,REMOVE,WORST,WORST,4,1,SSE,3,9.73,44.08
wine,MFO_mpi,RAND,REMOVE,WORST,WORST,4,2,SSE,3,10.04,44.95
wine,MFO_mpi,RAND,REMOVE,WORST,WORST,4,4,SSE,3,11.19,42.98
wine,MFO_mpi,RAND,REMOVE,WORST,WORST,4,6,SSE,3,9.74,43.82
wine,MFO_mpi,RAND,REMOVE,WORST,WORST,4,8,SSE,3,10.94,43.57
wine,MFO_mpi,RAND,REMOVE,WORST,WORST,4,10,SSE,3,8.66,41.77
wine,MFO_mpi,RAND,REMOVE,WORST,WORST,5,1,SSE,3,10.26,43.09
wine,MFO_mpi,RAND,REMOVE,WORST,WORST,5,2,SSE,3,9.78,42.5
wine,MFO_mpi,RAND,REMOVE,WORST,WORST,5,4,SSE,3,8.81,45.28
wine,MFO_mpi,RAND,REMOVE,WORST,WORST,5,6,SSE,3,8.79,43.67
wine,MFO_mpi,RAND,REMOVE,WORST,WORST,5,8,SSE,3,8.95,44.16
wine,MFO_mpi,RAND,REMOVE,WORST,WORST,5,10,SSE,3,11.22,42.97
wine,CS_mpi,RING,CLONE,BEST,RANDOM,1,1,SSE,3,25.1,52.05
wine,CS_mpi,RING,CLONE,BEST,RANDOM,1,2,SSE,3,24.64,56.73
wine,CS_mpi,RING,CLONE,BEST,RANDOM,1,4,SSE,3,23.73,55.75
wine,CS_mpi,RING,CLONE,BEST,RANDOM,1,6,SSE,3,23.54,56.33
wine,CS_mpi,RING,CLONE,BEST,RANDOM,1,8,SSE,3,24.36,60.25
wine,CS_mpi,RING,CLONE,BEST,RANDOM,1,10,SSE,3,22.59,57.91
wine,CS_mpi,RING,CLONE,BEST,RANDOM,2,1,SSE,3,25.34,81.96
wine,CS_mpi,RING,CLONE,BEST,RANDOM,2,2,SSE,3,24.73,69.87
wine,CS_mpi,RING,CLONE,BEST,RANDOM,2,4,SSE,3,25.51,56.04
wine,CS_mpi,RING,CLONE,BEST,RANDOM,2,6,SSE,3,25.26,57.89
wine,CS_mpi,RING,CLONE,BEST,RANDOM,2,8,SSE,3,23.78,58.09
wine,CS_mpi,RING,CLONE,BEST,RANDOM,2,10,SSE,3,23.34,55.78
wine,CS_mpi,RING,CLONE,BEST,RANDOM,3,1,SSE,3,24.18,118.83
wine,CS_mpi,RING,CLONE,BEST,RANDOM,3,2,SSE,3,25.39,51.54
wine,CS_mpi,RING,CLONE,BEST,RANDOM,3,4,SSE,3,25.84,67.01
wine,CS_mpi,RING,CLONE,BEST,RANDOM,3,6,SSE,3,24.45,57.4
wine,CS_mpi,RING,CLONE,BEST,RANDOM,3,8,SSE,3,23.41,59.47
wine,CS_mpi,RING,CLONE,BEST,RANDOM,3,10,SSE,3,22.84,56.32
wine,CS_mpi,RING,CLONE,BEST,RANDOM,4,1,SSE,3,24.47,77.9
wine,CS_mpi,RING,CLONE,BEST,RANDOM,4,2,SSE,3,24.26,62.83
wine,CS_mpi,RING,CLONE,BEST,RANDOM,4,4,SSE,3,23.14,56.72
wine,CS_mpi,RING,CLONE,BEST,RANDOM,4,6,SSE,3,24.69,56.93
wine,CS_mpi,RING,CLONE,BEST,RANDOM,4,8,SSE,3,23.48,55.95
wine,CS_mpi,RING,CLONE,BEST,RANDOM,4,10,SSE,3,23.35,58.17
wine,CS_mpi,RING,CLONE,BEST,RANDOM,5,1,SSE,3,26.58,112.37
wine,CS_mpi,RING,CLONE,BEST,RANDOM,5,2,SSE,3,25.51,65.89
wine,CS_mpi,RING,CLONE,BEST,RANDOM,5,4,SSE,3,23.41,56.15
wine,CS_mpi,RING,CLONE,BEST,RANDOM,5,6,SSE,3,25.67,90.27
wine,CS_mpi,RING,CLONE,BEST,RANDOM,5,8,SSE,3,24.88,56.97
wine,CS_mpi,RING,CLONE,BEST,RANDOM,5,10,SSE,3,22.8,57.63
wine,CS_mpi,TREE,REMOVE,WORST,WORST,1,1,SSE,3,25.7,60.09
wine,CS_mpi,TREE,REMOVE,WORST,WORST,1,2,SSE,3,25.7,57.9
wine,CS_mpi,TREE,REMOVE,WORST,WORST,1,4,SSE,3,25.29,57.2
wine,CS_mpi,TREE,REMOVE,WORST,WORST,1,6,SSE,3,23.73,59.08
wine,CS_mpi,TREE,REMOVE,WORST,WORST,1,8,SSE,3,23.87,57.43
wine,CS_mpi,TREE,REMOVE,WORST,WORST,1,10,SSE,3,23.04,57.74
wine,CS_mpi,TREE,REMOVE,WORST,WORST,2,1,SSE,3,26.21,58.68
wine,CS_mpi,TREE,REMOVE,WORST,WORST,2,2,SSE,3,23.57,56.43
wine,CS_mpi,TREE,REMOVE,WORST,WORST,2,4,SSE,3,24.1,61.09
wine,CS_mpi,TREE,REMOVE,WORST,WORST,2,6,SSE,3,24.92,58.57
wine,CS_mpi,TREE,REMOVE,WORST,WORST,2,8,SSE,3,25.02,58.68
wine,CS_mpi,TREE,REMOVE,WORST,WORST,2,10,SSE,3,23.87,55.87
wine,CS_mpi,TREE,REMOVE,WORST,WORST,3,1,SSE,3,27.06,57.14
wine,CS_mpi,TREE,REMOVE,WORST,WORST,3,2,SSE,3,24.83,58.34
wine,CS_mpi,TREE,REMOVE,WORST,WORST,3,4,SSE,3,23.93,58.73
wine,CS_mpi,TREE,REMOVE,WORST,WORST,3,6,SSE,3,24.62,58.09
wine,CS_mpi,TREE,REMOVE,WORST,WORST,3,8,SSE,3,23.94,58.22
wine,CS_mpi,TREE,REMOVE,WORST,WORST,3,10,SSE,3,23.17,56.35
wine,CS_mpi,TREE,REMOVE,WORST,WORST,4,1,SSE,3,24.1,57.38
wine,CS_mpi,TREE,REMOVE,WORST,WORST,4,2,SSE,3,25.79,58.2
wine,CS_mpi,TREE,REMOVE,WORST,WORST,4,4,SSE,3,25.51,57.64
wine,CS_mpi,TREE,REMOVE,WORST,WORST,4,6,SSE,3,24.93,57.11
wine,CS_mpi,TREE,REMOVE,WORST,WORST,4,8,SSE,3,26.23,59.54
wine,CS_mpi,TREE,REMOVE,WORST,WORST,4,10,SSE,3,22.38,57.09
wine,CS_mpi,TREE,REMOVE,WORST,WORST,5,1,SSE,3,24.72,58.18
wine,CS_mpi,TREE,REMOVE,WORST,WORST,5,2,SSE,3,25.56,57.21
wine,CS_mpi,TREE,REMOVE,WORST,WORST,5,4,SSE,3,23.15,58.86
wine,CS_mpi,TREE,REMOVE,WORST,WORST,5,6,SSE,3,25.83,58.08
wine,CS_mpi,TREE,REMOVE,WORST,WORST,5,8,SSE,3,24.8,56.8
wine,CS_mpi,TREE,REMOVE,WORST,WORST,5,10,SSE,3,23.04,58.15
wine,CS_mpi,NETA,REMOVE,WORST,WORST,1,1,SSE,3,25.71,57.51
wine,CS_mpi,NETA,REMOVE,WORST,WORST,1,2,SSE,3,24.8,57.98
wine,CS_mpi,NETA,REMOVE,WORST,WORST,1,4,SSE,3,23.35,60.33
wine,CS_mpi,NETA,REMOVE,WORST,WORST,1,6,SSE,3,25.43,57.91
wine,CS_mpi,NETA,REMOVE,WORST,WORST,1,8,SSE,3,23.84,57.82
wine,CS_mpi,NETA,REMOVE,WORST,WORST,1,10,SSE,3,25.55,57.1
wine,CS_mpi,NETA,REMOVE,WORST,WORST,2,1,SSE,3,26.19,57.58
wine,CS_mpi,NETA,REMOVE,WORST,WORST,2,2,SSE,3,25.63,58.05
wine,CS_mpi,NETA,REMOVE,WORST,WORST,2,4,SSE,3,24.17,57.55
wine,CS_mpi,NETA,REMOVE,WORST,WORST,2,6,SSE,3,24.73,59.71
wine,CS_mpi,NETA,REMOVE,WORST,WORST,2,8,SSE,3,24.92,58.58
wine,CS_mpi,NETA,REMOVE,WORST,WORST,2,10,SSE,3,23.49,57.46
wine,CS_mpi,NETA,REMOVE,WORST,WORST,3,1,SSE,3,26.04,58.41
wine,CS_mpi,NETA,REMOVE,WORST,WORST,3,2,SSE,3,24.33,58.56
wine,CS_mpi,NETA,REMOVE,WORST,WORST,3,4,SSE,3,24.7,56.89
wine,CS_mpi,NETA,REMOVE,WORST,WORST,3,6,SSE,3,25.34,57.66
wine,CS_mpi,NETA,REMOVE,WORST,WORST,3,8,SSE,3,24.5,54.15
wine,CS_mpi,NETA,REMOVE,WORST,WORST,3,10,SSE,3,23.89,56.96
wine,CS_mpi,NETA,REMOVE,WORST,WORST,4,1,SSE,3,24.13,59.46
wine,CS_mpi,NETA,REMOVE,WORST,WORST,4,2,SSE,3,25.57,57.57
wine,CS_mpi,NETA,REMOVE,WORST,WORST,4,4,SSE,3,25.36,56.21
wine,CS_mpi,NETA,REMOVE,WORST,WORST,4,6,SSE,3,24.72,57.31
wine,CS_mpi,NETA,REMOVE,WORST,WORST,4,8,SSE,3,24.67,59.14
wine,CS_mpi,NETA,REMOVE,WORST,WORST,4,10,SSE,3,24.02,57.21
wine,CS_mpi,NETA,REMOVE,WORST,WORST,5,1,SSE,3,24.64,66.67
wine,CS_mpi,NETA,REMOVE,WORST,WORST,5,2,SSE,3,25.44,56.26
wine,CS_mpi,NETA,REMOVE,WORST,WORST,5,4,SSE,3,24.34,59.4
wine,CS_mpi,NETA,REMOVE,WORST,WORST,5,6,SSE,3,24.95,62.84
wine,CS_mpi,NETA,REMOVE,WORST,WORST,5,8,SSE,3,24.51,59.28
wine,CS_mpi,NETA,REMOVE,WORST,WORST,5,10,SSE,3,24.41,59.51
wine,CS_mpi,NETB,CLONE,WORST,WORST,1,1,SSE,3,26.26,61.69
wine,CS_mpi,NETB,CLONE,WORST,WORST,1,2,SSE,3,24.68,57.24
